restaurant_id,restaurant_name,zip_or_postal_code,KEEP,PROMOTE,REMOVE,REFRESH_RECIPE,REPOSITION,ADD_NEW_ITEM,SEASONAL_SPECIAL,EXPAND_CATEGORY,PRICE_OPTIMIZATION
180596,Burger King,38116,Egg-normous Burrito Meals | Egg-normous Burrito | Breakfast Burrito Jr. | Whopper | Bacon King Meal,Cheeseburger Meal | Impossible Whopper Meal,Hershey's(r) Sundae Pie | Hash Browns | French Toast Sticks | Onion Rings | Soft Serve Cup,Double Cheeseburger | Rodeo Double Cheeseburger | Bacon Double Cheeseburger | Cheeseburger | Bacon Cheeseburger,Impossible Whopper | Whopper Jr. Meal | Double Whopper Meal | Whopper Meal,Healthy lunch salad | Limited-time specialty pizza,Cheeseburger Meal | Impossible Whopper Meal | Cheeseburger King Jr. Meal | Double Cheeseburger Meal | Bacon King Meal,Expand Tacos/Burritos,Royal Four | Triple Bundle | Family Bundle | 4 Pc. Chicken Nuggets | Double Bundle
197784,KFC,38105,Spicy Mac & Cheese Bowl | Spicy Famous Bowl Combo | Spicy Famous Bowl | Matty's Cheesy Nuggy Gravy Bowl | Spicy Mac & Cheese Bowl Combo,20 Pc. Hot & Spicy Wings | 6 Pc. Hot & Spicy Wings | 4 Pc. Mike's Hot Honey Tenders Combo | 3 Pc. Mike's Hot Honey(r) Chicken Combo | Wings & Wedges Combo,Pepsi Zero Sugar,Pepsi Zero Sugar | Mountain Dew Sweet Lightning | Bottled Water | Mashed Potatoes (no Gravy) | Pie Poppers,6 Pc. Hot & Spicy Wings,Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,6 Pc. Hot & Spicy Wings | 20 Pc. Hot & Spicy Wings | 4 Pc. Mike's Hot Honey Tenders Combo | 3 Pc. Mike's Hot Honey(r) Chicken Combo | Wings & Wedges Combo,Expand Wings/Chicken | Expand Burgers/Sandwiches | Expand Beverages,16 Pc. Chicken Meal | 16 Pc. Tenders Meal | 12 Pc. Chicken Meal | 12 Pc. Tenders Meal | 16 Pc. Chicken Only
202269,Southern Social,38138,Seafood Gumbo - Bowl | Classic Wedge Salad - Full | Harvest Salad - Full | Social Chopped Salad - Full | She Crab - Bowl,Grilled Shrimp Skillet,Au Poivre | Bordelaise | Hollandaise | Roasted Garlic Butter | Blue Cheese Crust,Great With Coffee Flight | Oscar Style | Stuffed Quail | Fried Pimento Cheese Sandwiches | After Dinner Flight,"Crispy Pork Belly | Felsina- Chianti Classico Docg | Duckhorn, Sauvignon Blanc - Napa | Rombauer, Sauvignon Blanc - Napa Valley | Frank Family, Chardonnay - Carneros",Korean BBQ taco or bowl | Limited-time specialty pizza,Social Chopped Salad - Half | Classic Wedge Salad - Half | Classic Wedge Salad - Full | Harvest Salad - Half | Harvest Salad - Full,Expand Salads,Stuffed Quail | Blackened Shrimp Pasta | Shrimp And Grits | Sixty South Salmon | Seared Diver Scallops
209229,fam,38103,Spicy Pork Bao | Sushi Rice Bowl | Fried Beef Dumpling | Fried Tofu Bao | Spicy Chicken Bao,Spicy Grilled Shrimp | Grilled Udon Noodle | Teriyaki Grilled Chicken | Teriyaki Salmon | Fam Salad Bowl,Bottled Water | San Pellegrino | Edamame / Sea Salt | Fried Veggie Egg Roll,Canned Soda | Spicy Lobster Mi Rolls | Bottled Tea | Philly Salmon Roll | Avocado Roll,Grilled Eel Cucumber Roll | Spicy Beef Curry | Fried Rice Bowl,Korean BBQ taco or bowl | Limited-time specialty pizza,Spicy Grilled Shrimp | Teriyaki Grilled Chicken | Fam Salad Bowl | Teriyaki Salmon | Grilled Udon Noodle,Expand Dumplings/Buns | Expand Wings/Chicken,3 Rice Bowl | Avocado Roll | Shrimp Tempura | Bottled Water | Tofu Roll
209361,Curfew,38103,Veggie | Meat Lovers | Black-eyed Pea Hummus | Three Cheese | Yogurt Bowl,Chicken Biscuit,"Herb Crusted Fries | Creamy Mashed Potatoes | Local Grits | Asparagus | Prince De Richemont, Blanc De Blanc, France",House Salad - Add Chicken | Chicken Caesar Spinach Wrap | Bbq Chicken | Curfew Breakfast Wrap | Chicken & Waffles,Chicken Biscuit | Wings (8 Ct.),Korean BBQ taco or bowl,Cajun Chicken Pasta - Add Shrimp | Cajun Shrimp Wrap | Chicken Caesar Spinach Wrap,Expand Pizza/Flatbreads,"Ca'di Rajo Prosecco Rose, Treviso, Italy - Bottle | Mionetto Prosecco, Veneto, Italy - Bottle | Marques De Caceres, Cava, Spain - Bottle | N.y. Strip | Romaine Caesar"
209925,Hu Roof,38103,"Wiseacre, Tiny Bomb","Wiseacre, Tiny Bomb",Deviled Eggs | Chips & Dips | Hummus | Michelob Ultra | Bud Light,"Blue Suede Shoe | Wolf River Spritz | Sun Studio Spritz | Imagary, Chardonnay | Stax Colada",Pimento Cheese Dip,Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,Pimento Cheese Dip,Expand Beer Seltzer Cider,Frozen Margarita | Pineapple Express
212301,Complicated Pilgrim,38104,Smoked Pulled Pork Pot Stickers | Wedge Salad | Cooper Street Burger,Grilled Airline Chicken Breast,Kung Pao Brussels Sprouts | Dirty Rice Arancini | Mushroom Wellington | North African Lamb Ribs | Spinach Ravioli,Charcuterie Board | Grilled Airline Chicken Breast | Muse Of Memphis | Zeppelin & Kaleidoscope | The Looking Glass,Grilled Airline Chicken Breast,Korean BBQ taco or bowl | Limited-time specialty pizza,Grilled Airline Chicken Breast,Expand Salads,Delmonico Frites | North African Lamb Ribs | Sea Bass | Chili Lime Salmon | Charcuterie Board
212429,Napa Cafe,38117,Shrimp & Grits | Blackened Shrimp Dumplings | Spinach Salad | Chicken | Filet Mignon,Napa Salad,Sea Bass | Belgian Chocolate Pate | Whole Lemon Sorbet | Key Lime Pie | Seasonal Creme Brule,Thai Steak | Pork Chop | Stuffed Piquillo Peppers | Praline Pecan Ice Cream | Sweet Buttermilk Pie,Napa Salad,Korean BBQ taco or bowl | Limited-time specialty pizza,Napa Salad | Chicken | Filet Mignon | Spinach Salad | Iceberg Wedge Salad,Expand Wings/Chicken,Sea Bass | Filet Mignon | Short Ribs | Salmon | Shrimp & Grits
212457,Char,38111,"Spinach Salad | Daily Soup - Bowl | Salmon | Crab | Crab, Shrimp And Andouille Gumbo - Bowl",Chicken,Sauteed Mushrooms | Bacon | Buttermilk Biscuits | Sausage | Onion Rings,Chicken | Steak | Grilled Grouper | Southern | Chili-fried Oysters - Half Dz,Fried Oysters,Korean BBQ taco or bowl | Limited-time specialty pizza,Chicken | Steak,Expand Pasta/Noodles,"Char Filet | Veal Chop | Prime Cowboy Ribeye | Heidsieck, Monopole ""blue Top"" Brut, Champagne, France | Pol Roger, Brut, Champagne, France"
214273,Itta Bena,38103,She-crab Soup - Bowl | Wiseacre Tiny Bomb Pilsner | Memphis Made Fireside Amber | Ghost River Golden Ale | Ghost River Zippin Pippin Ipa,Cajun Pasta,"Mexican Coke/sprite/orange Fanta | Topo Chico | Valentin Lei-'lave Extra Brut, Avise, France | Pimento Cheese And Caramelized Onion Dip | Imagery California - Imagery California",Grilled New Zealand Lamb Chops | Sweet Or Unsweet Tea | Apple Ginger Tea Refills | J Brooks Spirit Of Memphis Coffee | Pan Roasted Herb Chicken,Bayou Crab Dip,Korean BBQ taco or bowl | Limited-time specialty pizza,Cajun Pasta | Cajun Abita Shrimp | Bayou Crab Dip,Expand Pasta/Noodles,"Cakebread Napa Valley, California - Cakebread Napa Valley, California | Mannequin, Chardonnay California | Albert Bichot Chablis Burgundy, France - Albert Bichot Chablis Burgundy, France | Sonoma-cutrer Sonoma, California | Albert Bichot Macon-villages Burgundy, France - Albert Bichot Macon-villages Burgundy, France"
214413,Flight Restaurant & Wine Bar,38103,"Veal Scallopini - Small Plate | Veal Scallopini - Entree | Veuve Du Vernay 'signature Brut' Chenin Blanc - France - Bottle | King Estate 'signature' Pinot Gris - Willamette Valley, Oregon - Bottle | Hall, Cabernet Sauvignon, Napa Valley, 2019, Ca",Lobster Bisque,Boursin Stuffed Filet - Small Plate | Daou 'bodyguard' Red Blend - Paso Robles - Glass | Prime Ribeye - Small Plate | Diamond Head Ranch Quail - Entree | Ridge 'three Valleys' Zinfandel Blend - Sonoma County - Bottle,Seafood Gumbo | Chicken And Waffles - Small Plate | Chicken And Waffles - Entree | Snake River Farms Wagyu Carpaccio | Great With Coffee Flight,Lobster Bisque,Korean BBQ taco or bowl | Limited-time specialty pizza,Lobster Bisque,Expand Pasta/Noodles,"Daou 'bodyguard' Red Blend - Paso Robles - Bottle | Caymus-suisunn 'grand Durif' Petite Sirah - Suisun Valley, California - Bottle | Ridge 'three Valleys' Zinfandel Blend - Sonoma County - Bottle | Chilean Sea Bass - Entree | Prime Ribeye - Entree"
214565,Amerigo,38119,Italian Breakfast Bowl | Shrimp Bisque - Bowl | Smoked Chicken Ravioli | Goat Cheese Pasta - Gluten Sensitive | Soup Of The Day - Bowl,Half Pizza & Salad | Monday: Chicken Courtbouillon | Grilled Chicken Pasta Alfredo | Bow Tie Pasta Caesar | Pasta And Salad,Sausage,Arugula & Flame-grilled Apple | Tiramisu | Key Lime Pie | Sausage | Calamari Fritti,Artichokes | Insalata Nona | Bruschetta | Scallops Veneto,Korean BBQ taco or bowl,Monday: Chicken Courtbouillon | Chicken Acuto | Half Pizza & Salad | Bbq Chicken | Tuesday: Farmstead Chicken,Expand Pizza/Flatbreads,Italian Breakfast Bowl | Ribeye | Seafood Pasta | Filet | Veal Saltimbocca
252879,Fox & Hound,38018,Pepperoni Pizza | Beer-battered Fish & Chips | Tailgate Chili | Guinness Onion Soup | Grilled Mesquite - Small,Blackened Fish Tacos | Grilled Chicken Quesadilla | Korean Bbq Meatballs | Garden Salad - Per Person | Caesar Salad,Tater Tots | Tabasco(r) Onion Straws | Veggie Tray - Per Person | Broccoli | Chips & Queso - Per Person,Grilled Mahi - Per Person | White Cheddar Bites | Spinach And Artichoke Dip | Boneless Wings - Per Person | Classic Wings - Per Person,Loaded Tater Tots - Share | Perfect Patron Margarita | Korbel Natural' - 750ml,Healthy lunch salad,Korean Bbq Meatballs | Loaded Grilled Cheese | Blackened Fish Tacos | 8 Oz. Grilled Sirloin | Grilled Mesquite - Small,Expand Tacos/Burritos | Expand Salads | Expand Pizza/Flatbreads,8 Oz. Grilled Sirloin | Slow-roasted Baby Back Ribs - Full Rack | Boneless Wings - Per Person | Classic Wings - Per Person | Garden Salad - Per Person
302891,Wendy's,38016,"Breakfast Burrito | Sausage, Egg & Swiss Croissant | Parmesan Caesar Salad | Grilled Chicken Wrap | Crispy Panko Fish Sandwich","Breakfast Burrito, Sausage | Taco Salad | Apple Pecan Salad | Cobb Salad",6 Piece French Toast Sticks | Apple Bites | Chocolate Milk | Milk | Pure Life(r) Bottled Water,"Sausage, Egg & Cheese Biscuit | 6 Pc. Crispy Chicken Nuggets | 4 Pc. Crispy Chicken Nuggets | Maple Bacon Chicken Croissant | Honey Buddy Chicken Biscuit",Kids' 2 Pc. Tenders | Sausage Biscuit,Healthy lunch salad | Limited-time specialty pizza,"Apple Pecan Salad | Cobb Salad | Breakfast Burrito, Sausage | Taco Salad | Parmesan Caesar Salad",Expand Tacos/Burritos,Jr. Hamburger | 4 Pc. Crispy Chicken Nuggets | Egg & Cheese Biscuit | Jr. Cheeseburger | 4 Pc. Spicy Chicken Nuggets
303739,McDonald's,38109,4 Piece Mccrispy Strips | 4 Pc. Chicken Mcnugget(r) Happy Meal(r) | 3 Piece Mccrispy Strips | 20 Pc. Chicken Mcnuggets(r) | Deluxe Mccrispy,2 Hot Honey Snack Wrap(r) Meal | Hot Honey Snack Wrap(r) And Spicy Snack Wrap(r) Meal | Hot Honey Snack Wrap(r) And Ranch Snack Wrap(r) Meal | 2 Spicy Snack Wrap(r) Meal | Spicy Mccrispy Meal,Hash Browns,Hash Browns | Double Cheeseburger | Double Hamburger | Steak Biscuit | Egg Biscuit,2 Hot Honey Snack Wrap(r) Meal,Healthy lunch salad | Limited-time specialty pizza,2 Hot Honey Snack Wrap(r) Meal | Hot Honey Snack Wrap(r) And Spicy Snack Wrap(r) Meal | Hot Honey Snack Wrap(r) And Ranch Snack Wrap(r) Meal | Hot Honey Mccrispy Meal | Bacon Hot Honey Mccrispy Meal,Expand Wings/Chicken | Expand Tacos/Burritos,Classic Big Mac(r) Pack | Classic Cheeseburger Pack | English Mcmuffin(r) | 40 Pc. Chicken Mcnuggets(r) & 2 Large Fries | Medium Hot Tea
303919,Wendy's,38120,"Big Bacon Classic(r) Triple | Kids' Cheeseburger | Cheesy Bacon Cheeseburger, Triple | Crispy Panko Fish Sandwich | Cheesy Bacon Cheeseburger, Double","Apple Pecan Salad | Breakfast Burrito, Sausage | Taco Salad | Cobb Salad | Breakfast Baconator(r)",6 Piece French Toast Sticks,6 Pc. Crispy Chicken Nuggets,Apple Bites,Healthy lunch salad | Limited-time specialty pizza,"Apple Pecan Salad | Breakfast Burrito, Sausage | Taco Salad | Cobb Salad | Kids' 2 Pc. Tenders",Expand Tacos/Burritos | Expand Wings/Chicken | Expand Burgers/Sandwiches,4 Pc. Spicy Chicken Nuggets | Egg & Cheese Biscuit | Jr. Cheeseburger | 4 Pc. Crispy Chicken Nuggets | Jr. Hamburger
304158,Burger King,72301,Cheeseburger King Jr. Meal | Egg-normous Burrito Meals | Egg-normous Burrito | Spicy Royal Crispy Chicken Meal | Double Cheeseburger Meal,Cheeseburger Meal | Impossible Maple Bourbon Bbq Whopper(r) With Bacon Meal | Impossible Ultimate Steakhouse Whopper(r) With Bacon Meal | Maple Bourbon Bbq Whopper(r) Meal | Bacon King Meal,Hershey's(r) Sundae Pie,Hershey's(r) Sundae Pie | Soft Serve Cup | Vanilla Shake | Chocolate Shake | Hershey's(r) Sundae,Cheeseburger Meal,Healthy lunch salad | Limited-time specialty pizza,Cheeseburger Meal | Impossible Whopper Meal | Impossible Whopper | Cheeseburger King Jr. Meal,Expand Tacos/Burritos | Expand Wings/Chicken,Double Bundle | 4 Pc. Chicken Nuggets | Maple Bourbon Bbq Whopper(r) Jr. | 4 Pc. Chicken Fries | Rodeo Burger
305363,Subway,38135,"Chipotle Philly | Cheesy Garlic | Egg & Cheese | Bacon, Egg & Cheese | Steak, Egg & Cheese",Spicy Nacho Chicken | Grilled Chicken | Peppercorn Ranch Chicken | Grilled Chicken & Avocado | Baja Chicken,Celsius(r) Sparkling Orange,Sweet Onion Chicken Teriyaki(r) Wednesday,Spicy Nacho Chicken,Korean BBQ taco or bowl,Spicy Nacho Chicken | Grilled Chicken | Peppercorn Ranch Chicken | Grilled Chicken & Avocado | Baja Chicken,Expand Wings/Chicken | Expand Pizza/Flatbreads | Expand Burgers/Sandwiches,Raspberry Cheesecake Cookie | Double Chocolate Cookie | Chocolate Chip Cookie | White Chip Macadamia Nut Cookie | Oatmeal Raisin Cookie
316017,Starbucks,38637,"Evolution Fresh(r) Organic Super Fruit Greens | Spicy Falafel Pocket | Cheese Trio Protein Box | Italian Sausage Egg Bites | Bacon, Sausage & Egg Wrap","Double-smoked Bacon, Cheddar & Egg Sandwich | Impossible Breakfast Sandwich | Vanilla Protein Latte | Sugar-free Caramel Protein Latte | Sugar-free Vanilla Protein Latte",Petite Vanilla Bean Scone,"Petite Vanilla Bean Scone | All In Madagascar Vanilla, Honey & Almonds Bar | Siete Sea Salt Kettle Cooked Potato Chips | Marshmallow Dream Bar | Mango Dragonfruit Refresher",Horizon Organic(r) Lowfat Milk,Korean BBQ taco or bowl | Signature chicken special,Spicy Falafel Pocket | Vanilla Protein Latte | Sugar-free Caramel Protein Latte | Sugar-free Vanilla Protein Latte | Caramel Protein Latte,Expand Pizza/Flatbreads | Expand Burgers/Sandwiches,Coffee Traveler - Decaf Pike Place(r) Roast | Coffee Traveler - Pike Place(r) Roast
365828,Otherlands Coffee Bar,38104,Scoop Of Egg Salad,Pot Of Tea,"Two Slices Of Cheesy Toast One Slice | Two Slices Of Toast One Slice | H&h Bagels, New Yorks Best | English Muffins | Two Slices Of Cheesy Toast",Pot Of Tea | Egg Salad | Scoop Of Egg Salad,Pot Of Tea,Korean BBQ taco or bowl | Limited-time specialty pizza | Signature chicken special,Pot Of Tea,Expand Salads,Pimento Cheese | Two Slices Of Toast One Slice | Tofutti | Fancy Cream Cheese | Two Slices Of Cheesy Toast One Slice
369323,South Main Sushi & Grill,38103,Gyoza Dumpling | Chicken Yakisoba Noodle | Hibachi Shrimp | Land 'n Sea Special (happy Hour Only) | Nigiri Delight,Spicy Seafood Udon Noodle | Spicy Hibachi Chicken | Ocean Delight,Egg | Tilapia | Smelt Roe Egg* 2-piece | Surf Clam* 2-piece | Fried Tofu Roll,Grilled Vegetables | Hibachi Scallops | South Main Special | Hibachi Chateaubriand | South Main Delight,Spicy Grilled Chicken | Hibachi Chicken,Korean BBQ taco or bowl | Limited-time specialty pizza,Spicy Grilled Chicken | Spicy Hibachi Chicken | Hibachi Scallops | South Main Special | Teriyaki Beef Julienne,Expand Dumplings/Buns,South Main Supreme | Twin Lobster Tails | Marinated Shrimp 2-piece | Sashimi Assortment | Crunchy Shrimp Hand Roll
369519,BB King's Blues Club,38138,Caesar's Salad | Chicken And Rib Combo | House Salad | Nashville Hot Chicken Sandwich | Blackened Chicken Alfredo Pasta,Kale Salmon Salad | Street Tacos - Shrimp | Street Tacos - Pork | Born On The Bayou Shrimp & Grits | Born On The Bayou Shrimp And Grits,Tater Tots | Sweet Onion Hushpuppies | Rice Pilaf | Sauteed Veggies | Creamed Collard Green,Country Sausage Southern Benny | King's Meatloaf | Bbq Nachos Grande | Cheeseburger Sliders | Juke Joint,Fruit Bowl | Gumbo Yaya - Bowl,Limited-time specialty pizza,Chicken And Rib Combo | Born On The Bayou Shrimp & Grits | Street Tacos - Pork | Street Tacos - Shrimp | Born On The Bayou Shrimp And Grits,Expand Tacos/Burritos,Bb's Famous Lip Smacking Ribs - Full Slab | Bb's Famous Lip Smacking Ribs - 8 Bones | Bottomless Mimosa | Bottomless Bloody Mary's | King's Meatloaf
369663,Sekisui,38134,Seafood Soba Or Udon | Sekisui Platter | House Deluxe - Large | Shumai Or Wasabi Shumai | Gyoza Lunch,Sushi Roll Combinations - Choose Any Three Of The Rolls For | Sushi Roll Combinations - Choose One Roll For | Sushi Roll Combinations - Choose Any Two Of The Rolls For | Una-ju,Natto | Yuzu Sorbet | Kanpyo | Oshinko | Asparagus Roll,Yakitori Chicken | Grilled Yellow Tail Cheek | Chicken Teriyaki | Grilled Beef | Surf & Turf,Sushi Roll Combinations - Choose One Roll For,Korean BBQ taco or bowl,Sushi Roll Combinations - Choose One Roll For | Sushi Roll Combinations - Choose Any Two Of The Rolls For | Sushi Roll Combinations - Choose Any Three Of The Rolls For | Una-ju | Grilled Yellow Tail Cheek,Expand Dumplings/Buns,Clear | Tobiko | Yellowtail Scallions | Egg Omelet | Inari
369715,Thrive Social Bar,38104,The Emerald Salad | Cajun Pasta | Beyond Burger | Thrive Shrimp | Thrive Rolls,The Emerald Salad,Pork Bacon | Turkey Bacon | Egg | Spinach Artichoke Dip | House Fries,Euphoria | Raspberry Riverside | Abundance | Jack Daniel's | Grit & Grind Shrimp And Grits,Beyond Burger,Korean BBQ taco or bowl | Limited-time specialty pizza,Cajun Pasta,Expand Salads,The Black Sheep | The Beverly Waffle | Rise & Thrive | Madison Burger | Beyond Burger
369731,Sekisui,38016,Gyoza | Shu Mai | Lunch Combo | Kushiyaki - Shrimp With Asparagus | Wasabi Shu-mai,"Grilled Pork, Ginger & Scallions",Mushrooms | Tofu | Steamed Rice | Zucchini | Broccoli,Kushiyaki - Beef With Mushrooms | Kushiyaki - Chicken With Scallions | Chicken And Vegetables | Katsu | Chicken,Grilled Squid,Korean BBQ taco or bowl | Limited-time specialty pizza,"Grilled Pork, Ginger & Scallions | Spicy Miso Beef With Tamago | Kushiyaki - Chicken With Scallions",Expand Dumplings/Buns,House Mix - Small | Yellow Squash | Bell Pepper | Carrot | Onion
369735,Interim Restaurant & Bar,38117,Shrimp Salad | Interim Executive Special | Chicken Salad | Grilled Pork Chop | Vegetable,Chicken Salad,Mimosa | Mac & Cheese | Bloody Mary | Meatballs | Hand Dived Scallops,Stella Artois | Wiseacre Tiny Bomb American Pilsner | Michelob Ultra | Crosstown Siren Blonde Ale | Wiseacre Memphis Sands,Rosemary Gimlet Prairie Organic Gin | Interim 75 Prairie Organic Gin,Limited-time specialty pizza,Chicken Salad | Grilled Pork Chop,Expand Seafood,Hand Dived Scallops | Steak Frites | Beef Tenderloin
372483,Lake Village Country Club P O BOX,72373,Grilled Chicken | Reagan Salad | Grilled Chicken Salad | Fried Chicken Salad | Greek Chicken Salad,Grilled Chicken,Hushpuppies,Hushpuppies | Diet Dr. Pepper | Fresh Asparagus | Dr. Pepper | Coke,Chicken Salad,Limited-time specialty pizza,Grilled Cheese,Expand Salads | Expand Wings/Chicken | Expand Burgers/Sandwiches,Ribeye | Grilled Vegetables | Fried Hot Tamales Dozen | Sammy's Porterhouse Pork Chop | Grilled Salmon
377079,Sekisui,38120,Seafood Trio | Hurricane | Executive Lunch Box | Spicy Crawfish - Three Rolls | Spicy Salmon - Three Rolls,Daimyo | Chicken Teriyaki Salad | Yakitori | Soft Shell Crab Salad | Seared Tuna Salad,Avocado,Tori-karaage,Tsunami | Fried Oysters | Fried Soft Shell Crabs | Tonkatsu,Korean BBQ taco or bowl | Limited-time specialty pizza,Chicken Teriyaki Salad | Daimyo | Yakitori | Yellow Tail Jalapeno | Spicy Yellow Tail - Two Rolls,Expand Salads | Expand Wings/Chicken | Expand Dumplings/Buns,Bell Pepper | Onion | Sweet Potato | Shiitake Mushrooms | Cucumber
387635,El Porton Mexican Restaurant,38115,Fajita Quesadilla With Vegetables | Taco Salad | Quesadilla Mexicana | Cheese Steak Burrito | Fajita Quesadilla,Chicken Soup Bowl,Chile Verde | La Favorita | Chile Colorado | Nachos | Nachos With Beans,Chimichanga Add Shrimp For Only | Super Chimichanga Add Shrimp For Only | Tortilla Soup Cup | Chicken Soup Cup | Flautas,Huevos A La Mexicana,Limited-time specialty pizza,Chicken Soup Bowl | Tortilla Soup Bowl | Tortilla Soup Cup | Chicken Soup Cup | Huevos A La Mexicana,Expand Tacos/Burritos,Chimichanga Add Shrimp For Only | Super Chimichanga Add Shrimp For Only | Tortilla Soup Cup | Chicken Soup Cup | Taco Salad Add Shrimp For Only
387639,Java Cabana,38104,Medaglia D'oro Espresso Pods,Medaglia D'oro Espresso Pods,Cafe Pilon Decaf | Moka D'oro Decaf Espresso Beans | Cafe Souto | Cafe Bustelo Decaf | Bustelo Chocolate Mix,Medaglia D'oro Espresso Pods,Bustelo Chocolate Mix,Healthy lunch salad | Korean BBQ taco or bowl | Limited-time specialty pizza,Bustelo Chocolate Mix,Expand Beverages,Cafe Souto | Cafe Bustelo Decaf | Bustelo Chocolate Mix | Medaglia D'oro Espresso Pods
390630,Wendy's,38654,Breakfast Burrito | Classic Chicken Sandwich | Spicy Chicken Sandwich,"Taco Salad | Breakfast Burrito, Sausage | Apple Pecan Salad",Chocolate Milk | Milk | 6 Piece French Toast Sticks | Pure Life(r) Bottled Water | Jr. Hamburger,Asiago Ranch Classic Chicken Club | Kids' 4 Pc. Spicy Nuggets | 6 Pc. Spicy Chicken Nuggets | Chicken Tenders Ranch Wrap | 4 Pc. Tenders,Cobb Salad | Kids' 2 Pc. Tenders,Healthy lunch salad | Limited-time specialty pizza,"Apple Pecan Salad | Cobb Salad | Breakfast Burrito, Sausage | Taco Salad",Expand Tacos/Burritos,Egg & Cheese Biscuit | 4 Pc. Crispy Chicken Nuggets | Jr. Hamburger | Jr. Cheeseburger | Jr. Cheeseburger Deluxe
